[2025-07-06 22:52:34] Comment: sota, cross environment, train_environment_ids = [1, 3], val_environment_ids = [2]
[2025-07-06 22:52:34] Params: hidden_dim = 128, num_layers = 2, dropout = 0.3, window_size = 250, stride = 25, batch_size = 512, mask_ratio = 0.15 lr = 0.001, weight_decay = 0.0001, num_epochs = 800 alpha = 10, beta = 0.001, gamma = 1 
[2025-07-06 22:52:54] Train y1 count: Counter({20: 6832, 1: 5644, 7: 4321, 30: 3870, 0: 3465, 6: 3345, 13: 3177, 5: 3158, 9: 2770, 3: 2684, 22: 2522, 14: 2406, 4: 2378, 25: 2289, 23: 2152, 26: 2062, 18: 2030, 10: 1964, 24: 1911, 15: 1784, 21: 1755, 27: 1621, 29: 1212, 31: 1138, 32: 475, 33: 162})
[2025-07-06 22:52:54] Train y2 count: Counter({20: 6707, 1: 5479, 7: 4356, 30: 3860, 0: 3515, 6: 3510, 13: 3292, 5: 3258, 3: 2724, 9: 2560, 22: 2557, 4: 2478, 25: 2454, 14: 2366, 23: 2187, 26: 2042, 10: 1984, 24: 1971, 18: 1780, 21: 1765, 15: 1664, 27: 1626, 31: 1188, 29: 1122, 32: 490, 33: 192})
[2025-07-06 22:52:54] Val y1 count: Counter({8: 5048, 1: 3413, 11: 3264, 17: 3076, 19: 2452, 2: 2444, 7: 2334, 16: 2308, 25: 2306, 30: 2262, 22: 2121, 27: 2030, 5: 2026, 0: 1926, 12: 1846, 6: 1838, 28: 1638})
[2025-07-06 22:52:54] Val y2 count: Counter({8: 5028, 1: 3373, 11: 3204, 17: 3016, 2: 2504, 19: 2392, 25: 2326, 30: 2302, 16: 2288, 7: 2234, 22: 2161, 5: 2106, 27: 2030, 0: 1966, 6: 1898, 12: 1826, 28: 1678})
[2025-07-06 22:52:54] y1 class weights: tensor([ 0.5264,  0.3232,  0.0000,  0.6796,  0.7671,  0.5776,  0.5453,  0.4221,
         0.0000,  0.6585,  0.9288,  0.0000,  0.0000,  0.5742,  0.7581,  1.0225,
         0.0000,  0.0000,  0.8986,  0.0000,  0.2670,  1.0394,  0.7233,  0.8476,
         0.9545,  0.7969,  0.8846,  1.1253,  0.0000,  1.5050,  0.4713,  1.6029,
         3.8402, 11.2599])
[2025-07-06 22:52:54] y2 class weights: tensor([ 0.5475,  0.3512,  0.0000,  0.7065,  0.7766,  0.5907,  0.5483,  0.4418,
         0.0000,  0.7517,  0.9700,  0.0000,  0.0000,  0.5846,  0.8134,  1.1565,
         0.0000,  0.0000,  1.0811,  0.0000,  0.2869,  1.0903,  0.7526,  0.8799,
         0.9764,  0.7842,  0.9424,  1.1835,  0.0000,  1.7152,  0.4986,  1.6199,
         3.9274, 10.0230])
[2025-07-06 22:52:54] y1 + y2 class weights: tensor([ 0.5381,  0.3377,  0.0000,  0.6945,  0.7734,  0.5854,  0.5479,  0.4328,
         0.0000,  0.7046,  0.9513,  0.0000,  0.0000,  0.5806,  0.7870,  1.0893,
         0.0000,  0.0000,  0.9858,  0.0000,  0.2774,  1.0670,  0.7395,  0.8656,
         0.9675,  0.7919,  0.9151,  1.1567,  0.0000,  1.6091,  0.4859,  1.6147,
         3.8920, 10.6095])
[2025-07-06 22:54:58] Epoch: 0, train loss: 27.0499, train loss1: 2.2867, train loss2: 926.7070, train loss3: 3.2566, train acc1: 0.3342, train acc2: 0.0782
14  0.0  0.0  0.0  0.0  0.00  0.00  0.0  0.0  0.00  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.00  0.0  0.00  0.00  0.0  0.0
15  0.0  0.0  0.0  0.0  0.00  0.00  0.0  0.0  0.00  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.00  0.0  0.00  0.00  0.0  0.0
16  0.0  0.0  0.0  0.0  0.00  0.00  0.0  0.0  0.00  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.00  0.0  0.00  0.00  0.0  0.0
17  0.0  0.0  0.0  0.0  0.00  0.00  0.0  0.0  0.00  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.00  0.0  0.00  0.00  0.0  0.0
18  0.0  0.0  0.0  0.0  0.00  0.00  0.0  0.0  0.00  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.00  0.0  0.00  0.00  0.0  0.0
19  0.0  0.0  0.0  0.0  0.00  0.00  0.0  0.0  0.00  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.00  0.0  0.00  0.00  0.0  0.0
20  0.0  0.0  0.0  0.0  0.00  0.00  0.0  0.0  0.00  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.99  0.0  0.00  0.00  0.0  0.0
21  0.0  0.0  0.0  0.0  0.00  0.00  0.0  0.0  0.00  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.00  1.0  0.00  0.00  0.0  0.0
22  0.0  0.0  0.0  0.0  0.00  0.00  0.0  0.0  0.00  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.00  0.0  0.99  0.00  0.0  0.0
23  0.0  0.0  0.0  0.0  0.00  0.01  0.0  0.0  0.00  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.00  0.0  0.00  0.99  0.0  0.0
24  0.0  0.0  0.0  0.0  0.00  0.00  0.0  0.0  0.00  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.00  0.0  0.00  0.00  1.0  0.0
25  0.0  0.0  0.0  0.0  0.00  0.00  0.0  0.0  0.00  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.00  0.0  0.00  0.00  0.0  1.0
[2025-07-07 07:06:46] Epoch: 305 train confusion matrix2:
      0     1     2     3     4     5     6     7     8     9     10    11    12    13    14    15    16    17    18    19    20    21    22    23    24    25
0   0.86  0.01  0.00  0.00  0.01  0.02  0.02  0.00  0.01  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.02  0.01  0.00  0.00  0.02  0.00  0.02  0.00  0.00  0.00
1   0.01  0.87  0.00  0.00  0.01  0.01  0.06  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.03  0.00  0.00  0.00  0.00  0.00  0.01  0.00  0.00  0.00  0.00
2   0.00  0.00  0.90  0.01  0.00  0.00  0.00  0.00  0.00  0.00  0.08  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
3   0.00  0.00  0.07  0.91  0.00  0.00  0.00  0.00  0.00  0.02  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
4   0.01  0.09  0.00  0.00  0.84  0.04  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.01  0.00  0.00  0.00
5   0.00  0.10  0.00  0.00  0.03  0.85  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.01  0.00  0.00  0.00
6   0.00  0.02  0.00  0.00  0.00  0.00  0.88  0.00  0.00  0.00  0.00  0.03  0.00  0.00  0.00  0.00  0.00  0.02  0.03  0.00  0.00  0.00  0.00  0.00  0.00  0.00
7   0.01  0.00  0.00  0.00  0.00  0.00  0.00  0.90  0.05  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.01  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00
8   0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.08  0.85  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.06  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
9   0.00  0.00  0.00  0.03  0.00  0.00  0.00  0.00  0.00  0.78  0.00  0.01  0.08  0.08  0.00  0.00  0.00  0.00  0.00  0.01  0.00  0.00  0.00  0.00  0.00  0.00
10  0.00  0.00  0.07  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.70  0.00  0.01  0.11  0.00  0.00  0.00  0.00  0.09  0.01  0.00  0.00  0.00  0.00  0.00  0.00
11  0.00  0.00  0.00  0.00  0.00  0.00  0.07  0.00  0.00  0.01  0.00  0.82  0.00  0.01  0.00  0.00  0.00  0.00  0.04  0.04  0.00  0.00  0.02  0.00  0.00  0.00
12  0.00  0.00  0.00  0.02  0.00  0.00  0.00  0.00  0.00  0.02  0.00  0.00  0.84  0.06  0.00  0.00  0.00  0.00  0.01  0.05  0.00  0.00  0.00  0.00  0.00  0.00
13  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.05  0.00  0.00  0.02  0.90  0.00  0.00  0.00  0.00  0.01  0.01  0.00  0.00  0.00  0.00  0.00  0.00
14  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.95  0.00  0.00  0.00  0.00  0.00  0.00  0.02  0.00  0.03  0.00  0.00
15  0.00  0.02  0.00  0.00  0.00  0.01  0.02  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.93  0.00  0.00  0.00  0.00  0.00  0.01  0.00  0.01  0.00  0.00
16  0.01  0.00  0.00  0.00  0.00  0.00  0.00  0.01  0.02  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.93  0.01  0.00  0.00  0.01  0.00  0.00  0.00  0.00  0.00
17  0.04  0.00  0.00  0.00  0.00  0.00  0.12  0.00  0.01  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.05  0.75  0.00  0.00  0.01  0.00  0.00  0.00  0.02  0.00
18  0.00  0.00  0.00  0.00  0.00  0.00  0.05  0.00  0.00  0.01  0.03  0.00  0.01  0.14  0.00  0.00  0.00  0.00  0.75  0.00  0.00  0.00  0.00  0.00  0.00  0.00
19  0.00  0.00  0.00  0.00  0.00  0.00  0.01  0.00  0.00  0.00  0.00  0.03  0.01  0.02  0.00  0.00  0.00  0.00  0.00  0.88  0.00  0.00  0.04  0.00  0.00  0.00
20  0.02  0.00  0.00  0.00  0.00  0.00  0.00  0.03  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.01  0.00  0.00  0.89  0.00  0.03  0.00  0.00  0.00
21  0.00  0.01  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.07  0.01  0.00  0.00  0.00  0.00  0.00  0.88  0.01  0.01  0.00  0.01
22  0.03  0.01  0.00  0.00  0.03  0.04  0.00  0.00  0.00  0.00  0.00  0.01  0.00  0.00  0.00  0.01  0.00  0.00  0.00  0.03  0.02  0.01  0.80  0.01  0.00  0.00
23  0.00  0.01  0.00  0.00  0.03  0.02  0.02  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.06  0.03  0.00  0.00  0.00  0.00  0.00  0.01  0.01  0.82  0.00  0.00
24  0.01  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.01  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.03  0.03  0.00  0.00  0.00  0.00  0.00  0.00  0.91  0.00
25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.08  0.00  0.00  0.00  0.00  0.00  0.00  0.02  0.01  0.02  0.00  0.88
[2025-07-07 07:06:56] Epoch: 305 val confusion matrix1:
      0     1    2     3     4     5     6     7    8     9     10   11   12    13    14    15   16   17    18   19    20    21    22    23    24    25    26    27   28    29    30    31    32   33
0   0.67  0.00  0.0  0.00  0.02  0.00  0.00  0.01  0.0  0.02  0.00  0.0  0.0  0.01  0.00  0.01  0.0  0.0  0.00  0.0  0.02  0.01  0.00  0.00  0.03  0.00  0.00  0.01  0.0  0.07  0.11  0.00  0.00  0.0
1   0.00  0.77  0.0  0.00  0.01  0.05  0.14  0.02  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.01  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
2   0.02  0.67  0.0  0.01  0.02  0.07  0.12  0.03  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.06  0.00  0.00  0.00  0.00  0.00  0.0  0.01  0.00  0.00  0.00  0.0
3   0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
4   0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
5   0.00  0.14  0.0  0.00  0.02  0.67  0.11  0.02  0.0  0.01  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.02  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
6   0.00  0.10  0.0  0.00  0.00  0.14  0.73  0.02  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.01  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
7   0.03  0.04  0.0  0.00  0.01  0.01  0.02  0.77  0.0  0.00  0.00  0.0  0.0  0.00  0.01  0.01  0.0  0.0  0.00  0.0  0.01  0.00  0.00  0.00  0.02  0.00  0.02  0.01  0.0  0.01  0.01  0.00  0.00  0.0
8   0.01  0.38  0.0  0.00  0.03  0.06  0.31  0.17  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.01  0.00  0.00  0.00  0.00  0.00  0.0  0.01  0.01  0.00  0.00  0.0
9   0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
10  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
11  0.04  0.58  0.0  0.03  0.00  0.05  0.17  0.11  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.02  0.00  0.00  0.00  0.0
12  0.05  0.42  0.0  0.00  0.08  0.16  0.05  0.02  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.22  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
13  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
14  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
15  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
16  0.03  0.06  0.0  0.02  0.02  0.00  0.04  0.05  0.0  0.01  0.01  0.0  0.0  0.01  0.02  0.04  0.0  0.0  0.05  0.0  0.03  0.06  0.02  0.02  0.01  0.01  0.01  0.02  0.0  0.37  0.10  0.01  0.00  0.0
17  0.01  0.49  0.0  0.00  0.00  0.05  0.26  0.16  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.01  0.00  0.00  0.00  0.0
18  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
19  0.04  0.09  0.0  0.11  0.32  0.03  0.02  0.01  0.0  0.05  0.06  0.0  0.0  0.02  0.03  0.03  0.0  0.0  0.07  0.0  0.03  0.00  0.00  0.03  0.02  0.00  0.02  0.01  0.0  0.00  0.01  0.00  0.00  0.0
20  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
21  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
22  0.04  0.15  0.0  0.00  0.09  0.12  0.02  0.01  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.56  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
23  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
24  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
25  0.01  0.00  0.0  0.00  0.01  0.00  0.00  0.04  0.0  0.00  0.00  0.0  0.0  0.04  0.01  0.02  0.0  0.0  0.00  0.0  0.03  0.00  0.00  0.00  0.45  0.11  0.09  0.12  0.0  0.00  0.04  0.00  0.01  0.0
26  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
27  0.01  0.00  0.0  0.00  0.02  0.00  0.00  0.02  0.0  0.00  0.00  0.0  0.0  0.03  0.00  0.02  0.0  0.0  0.01  0.0  0.04  0.00  0.00  0.00  0.17  0.17  0.20  0.23  0.0  0.00  0.07  0.00  0.01  0.0
28  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.02  0.0  0.00  0.00  0.0  0.0  0.02  0.01  0.03  0.0  0.0  0.01  0.0  0.02  0.00  0.00  0.00  0.35  0.06  0.19  0.17  0.0  0.02  0.05  0.00  0.03  0.0
29  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
30  0.02  0.01  0.0  0.00  0.00  0.01  0.02  0.02  0.0  0.00  0.00  0.0  0.0  0.04  0.03  0.03  0.0  0.0  0.00  0.0  0.01  0.00  0.00  0.00  0.02  0.01  0.07  0.05  0.0  0.01  0.60  0.00  0.02  0.0
31  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
32  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
33  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
[2025-07-07 07:06:56] Epoch: 305 val confusion matrix2:
      0     1    2     3     4     5     6     7    8     9     10   11   12    13    14    15   16   17    18   19    20    21    22    23    24    25    26    27   28    29    30    31    32   33
0   0.45  0.02  0.0  0.00  0.01  0.00  0.02  0.06  0.0  0.02  0.01  0.0  0.0  0.00  0.00  0.02  0.0  0.0  0.00  0.0  0.00  0.01  0.01  0.01  0.04  0.01  0.04  0.04  0.0  0.09  0.09  0.02  0.02  0.0
1   0.05  0.52  0.0  0.00  0.01  0.09  0.28  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.02  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.02  0.01  0.00  0.0
2   0.08  0.39  0.0  0.00  0.04  0.16  0.18  0.00  0.0  0.00  0.00  0.0  0.0  0.01  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.08  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.05  0.01  0.00  0.0
3   0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
4   0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
5   0.02  0.18  0.0  0.00  0.01  0.54  0.19  0.00  0.0  0.01  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.02  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.02  0.02  0.00  0.0
6   0.04  0.14  0.0  0.00  0.00  0.14  0.65  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.01  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.03  0.00  0.00  0.0
7   0.02  0.07  0.0  0.01  0.00  0.00  0.00  0.63  0.0  0.01  0.00  0.0  0.0  0.01  0.00  0.01  0.0  0.0  0.01  0.0  0.05  0.00  0.00  0.01  0.02  0.01  0.07  0.04  0.0  0.00  0.01  0.00  0.01  0.0
8   0.10  0.31  0.0  0.00  0.01  0.09  0.34  0.06  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.03  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.03  0.01  0.00  0.0
9   0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
10  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
11  0.10  0.38  0.0  0.00  0.01  0.07  0.38  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.01  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.03  0.00  0.00  0.0
12  0.06  0.36  0.0  0.00  0.05  0.21  0.10  0.00  0.0  0.00  0.00  0.0  0.0  0.01  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.14  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.05  0.02  0.00  0.0
13  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
14  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
15  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
16  0.04  0.07  0.0  0.02  0.02  0.00  0.03  0.16  0.0  0.04  0.02  0.0  0.0  0.03  0.01  0.06  0.0  0.0  0.07  0.0  0.02  0.01  0.03  0.04  0.02  0.01  0.05  0.05  0.0  0.16  0.04  0.01  0.01  0.0
17  0.10  0.35  0.0  0.00  0.00  0.09  0.42  0.01  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.01  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.02  0.00  0.00  0.0
18  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
19  0.05  0.05  0.0  0.06  0.26  0.04  0.03  0.08  0.0  0.08  0.02  0.0  0.0  0.05  0.00  0.02  0.0  0.0  0.07  0.0  0.04  0.00  0.00  0.05  0.02  0.00  0.03  0.02  0.0  0.00  0.00  0.00  0.01  0.0
20  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
21  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
22  0.08  0.20  0.0  0.00  0.06  0.13  0.10  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.34  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.05  0.01  0.00  0.0
23  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
